"","SGP033296","SGP033297","SGP033298","SGP033299","SGP033300","SGP033301","SGP033302","SGP033303","SGP033304","SGP033305","SGP033306","SGP033307","SGP033308","SGP033309","SGP033310","SGP033311","SGP033312","SGP033313","SGP033314","SGP033315","SGP033316","SGP033317","SGP033318","SGP033319","SGP033320","SGP033321","SGP033322","SGP033323","SGP033324","SGP033325","SGP033326","SGP033327","SGP033328","SGP033329","SGP033330","SGP033331","SGP033332","SGP033333","SGP033334","SGP033336","SGP033337","SGP033338","SGP033339","SGP033340","SGP033341","SGP033342","SGP033343","SGP033344","SGP033345","SGP033346","SGP033347","SGP033348","SGP033349","SGP033350","SGP033351","SGP033352","SGP033353","SGP033354","SGP033355","SGP033356","SGP033357","SGP033358","SGP033359","SGP033360","SGP033361","SGP039576","SGP039577","SGP039578","SGP039579","SGP039581","SGP039582","SGP039583","SGP039584","SGP039585","SGP039586","SGP039587","SGP039588","SGP039589","SGP039590","SGP039591","SGP039592","SGP039593","SGP039594","SGP039595","SGP039596","SGP039597","SGP039598","SGP039599","SGP039600","SGP039601","SGP039602","SGP039603","SGP039604","SGP039605","SGP039606","SGP039607","SGP039608","SGP039609","SGP039610","SGP039611","SGP039612"
"SGP033348",0.735178387849675,0.640838052835937,0.783230872679323,0.488580650133216,0.839760012205363,0.701966817879742,0.998685358678807,0.595932744013544,0.683455813842149,0.552647134253995,0.95592364698741,0.770040021109198,0.656841050131278,0.61285278239622,0.976275368607172,0.569800935461291,0.64094450558892,0.810623807065158,0.554602944292693,0.786293003245617,0.583349174326014,0.823883231404632,0.641522314140344,0.716110395417827,0.773195933893132,0.616258192806341,0.632139546528492,0.849299762282744,0.965833601519776,0.849524995449505,0.760751051597619,0.851650666283126,0.665945121331066,0.771445911326121,0.956525985275971,0.740150241868641,0.757096648845164,0.817575706072801,0.686488634190295,0.697424174100707,0.792717144813801,0.698146321143899,0.980376861834715,0.839209647361838,0.742696485113794,0.687171065516799,0.747515729242816,0.560783221106317,0.781237836044372,0.52564207274097,0.704700268665472,0,0.753535990182342,0.727334110455073,0.737365792912226,0.197630303100508,0.206321063460303,0.777163693166617,0.743994520594547,0.771595006352028,0.688499930125153,0.622664194611762,0.275307425366048,0.261538330960371,0.795903602958886,0.653068381963524,0.806354025070561,0.689906230518963,0.759778350246348,0.784819952167554,0.685968122320466,0.673985305524559,0.604442551035441,0.558797062471733,0.748871631779965,0.290099560958677,0.715120354190838,0.290659738427454,0.719269431064319,0.763589778564469,0.989765081977969,0.865213903397759,0.754475682998647,0.364055884041875,0.784536658617501,0.966999620341817,0.730080451175386,0.580831076402395,0.794451228841096,0.738864270272653,0.754346316306319,0.657938571156477,0.572621025210954,0.66847413059739,0.569789022651456,0.6848782712019,0.671749088441775,0.674724564743235,0.776292596276473,0.794036642803129,0.631855086085575
"SGP033349",0.624774880041416,0.67351310957333,0.721032157268698,0.784793881645361,0.82313876010922,0.795735967313597,0.997679808249111,0.680300149795119,0.625020052360649,0.540243580629785,0.974125613911156,0.722993532562336,0.622437296697724,0.556877175830508,0.984367273922122,0.774589152090452,0.716368749523844,0.769540420639387,0.645721917900185,0.74565157462315,0.572241854508194,0.7953108795481,0.660252669775273,0.625275638575007,0.742026517241767,0.698442233627726,0.632601303851712,0.853715522510644,0.979641316172835,0.75846884197531,0.656383283566525,0.832677759804499,0.563084498444225,0.638003043819431,0.980793201710901,0.675880901321535,0.565800259436029,0.520736798294637,0.703919655871506,0.697045579297537,0.672166495709684,0.589678134264653,0.980931877538719,0.839941879254497,0.495463687493762,0.695348896677717,0.4257376076897,0.643032191336987,0.35523712843135,0.724785920554579,0.721432646226505,0.753535990182342,0,0.745753102555266,0.447026675687984,0.73915084378516,0.754403307145994,0.733534949357209,0.688009014542296,0.726467381203015,0.727028189245415,0.732848288767769,0.780209231775734,0.76121546307793,0.740675405139971,0.823978936365259,0.756848710700166,0.940036390430125,0.824183262581914,0.647578129484892,0.772842619977894,0.854821964035807,0.970542372135006,0.827169697930121,0.696589871068938,0.755584785911589,0.796637727288859,0.856123695520384,0.737371137492166,0.806467965951843,0.991176434330112,0.797715902144027,0.831025855084545,0.782881788394172,0.828481921513351,0.980852880956265,0.784467286743443,0.854211202184045,0.685141555410742,0.715124607937583,0.788309822350424,0.931061525802063,0.811281863778898,0.796049524923412,0.82004092056806,0.876998259757993,0.929170364653896,0.862650813107164,0.611257904357733,0.857327267006247,0.849767875617806
"SGP033350",0.720709830239339,0.697363066425676,0.73155415285824,0.678237367546829,0.805291073270768,0.7527155648127,0.998188642313401,0.763152447763311,0.780167792905377,0.738990990925174,0.976850909137585,0.807011199880331,0.629141482090628,0.661891319961008,0.996575627604706,0.784732777825026,0.779721929187795,0.781098070966173,0.720491240360035,0.772568982397678,0.690002280221099,0.804155139263076,0.742436865204308,0.673266805911844,0.761121210353658,0.66730498144282,0.677705661699869,0.811529508189468,0.987855810819409,0.850701579291364,0.765215691571474,0.818752580676565,0.788449185193824,0.741723632208804,0.989429137145746,0.741979234073912,0.837391909922154,0.75466454952463,0.447448414905914,0.378573815509116,0.720058453959014,0.704845093562681,0.995608213411572,0.847434132121354,0.811254939924668,0.444315063202019,0.771257257176277,0.725617305838247,0.748587284169829,0.6195593218931,0.356427443404826,0.727334110455073,0.745753102555266,0,0.747485782001713,0.729956898656513,0.758928348049716,0.749865442543384,0.710802444263253,0.720765510223629,0.271911319013463,0.609031068197182,0.774074314959302,0.71153172268937,0.695798033474526,0.617885084450305,0.660203590154402,0.817754560869309,0.762599657092924,0.674714381248349,0.668409400660292,0.660675082258651,0.879167944686382,0.647196997042623,0.69219930682142,0.708093925539967,0.321586147895132,0.709343124630878,0.700024358452356,0.754526586312765,0.997962309052558,0.849941964939205,0.743579130446478,0.710928460478329,0.752482533525273,0.992182936030564,0.699528927020396,0.783275545383816,0.715662594476902,0.646844188428042,0.732264619331756,0.86391477183242,0.693846285032314,0.628468038725363,0.684289439414547,0.648733122183079,0.852470518120377,0.663116673649878,0.644915470267275,0.769764787751689,0.672860719009279
"SGP033351",0.682731986170993,0.521241944897592,0.705959907585593,0.652657416511975,0.848901281748929,0.815393419071264,0.98933960591497,0.665031215131478,0.595428835833758,0.556158004440787,0.923940030594178,0.723741776812142,0.675591720252994,0.476382943414857,0.973283247507049,0.778896064601126,0.752347689336968,0.80286223820938,0.636239686481369,0.786438580447562,0.51864812268229,0.825709786487147,0.697533342358287,0.619524954158621,0.781399346389865,0.728000613030579,0.663450542884315,0.849441827692826,0.932608254154028,0.700754599474522,0.58850598391664,0.852495379974799,0.544022512363041,0.631194583985466,0.926807155487082,0.639571832849014,0.635062949867958,0.585080298833487,0.694868745175662,0.726968621850307,0.700121089986804,0.597813395611841,0.963997902252766,0.866369955322274,0.575786698939788,0.736458832440898,0.504397972414864,0.594794343784923,0.473006087623708,0.678563008547185,0.760320550332585,0.737365792912226,0.447026675687984,0.747485782001713,0,0.774146427995915,0.69794465710282,0.768969138763796,0.66825898684419,0.69674429255766,0.740099317270426,0.641547917733277,0.637005822365938,0.746325135292273,0.726066968832042,0.751657393643484,0.752734210486519,0.812510927604668,0.709170617248013,0.638620586806277,0.766679761129336,0.785731418840914,0.946273940038801,0.733687485858307,0.708080958115741,0.750977685471989,0.766864227581718,0.727875790156901,0.698662017999317,0.755970675632658,0.979740026489335,0.808950091134742,0.766739569442917,0.694521618903237,0.805053244234154,0.961873299494574,0.774915327463303,0.858510237555257,0.722140766113125,0.645653939302264,0.774443806222867,0.915303587410987,0.76699126423243,0.761540683555158,0.702186135159678,0.79364233579916,0.904164933116408,0.780905376272895,0.666484330324977,0.829786346127412,0.703509936680897
"SGP033352",0.713452750284895,0.656322215265673,0.802075026604911,0.537838804144777,0.814758336131227,0.693764976995645,0.998555044212195,0.642275938483343,0.657054235313215,0.607478151512378,0.965960656930735,0.776031480500472,0.641933309882034,0.614412028309894,0.976800983027979,0.590586543810827,0.664506190728491,0.776597600131536,0.604713108411492,0.741819577258226,0.587070552214812,0.796154625048614,0.610679811819899,0.698268323100137,0.732531196561581,0.572177817437609,0.615702597960952,0.829058303233686,0.976858811047653,0.855034737465553,0.779608486088819,0.824282068501411,0.715120695733016,0.782170744128333,0.968005603212288,0.754270176429866,0.741616682656009,0.782432475911237,0.706576410892997,0.695232234520511,0.800215600370137,0.719726514560886,0.983505706942552,0.818408166861508,0.729588623224439,0.709854312593149,0.731081364573266,0.626483089463899,0.750625833266048,0.545698095711656,0.702146530752138,0.197630303100508,0.73915084378516,0.729956898656513,0.774146427995915,0,0.295756312818663,0.731096401598141,0.742229809701924,0.777630562563426,0.695074156512144,0.64473557809492,0.352619463376156,0.217803199178335,0.782015747736651,0.662417485626654,0.785066851426067,0.724096912730509,0.809082473369369,0.774386208384147,0.700488911185815,0.693015777651166,0.669730381040356,0.585877080349765,0.745590540090438,0.220796608364119,0.720709892292224,0.353706032122964,0.750106017149785,0.774648131425059,0.989558548070773,0.8617889344616,0.779441703938825,0.345636813990046,0.775421238652346,0.969618470327735,0.733465001125958,0.630930678059184,0.76555303034515,0.772685521563852,0.759004937798174,0.71150597084881,0.579722755003709,0.668220535415472,0.601149946858907,0.691250951908995,0.679329428184032,0.694977792155667,0.767629731181058,0.790750022942732,0.647352575122916
"SGP033353",0.715718621972182,0.658944524092068,0.760274207381926,0.539343201570542,0.84162623456254,0.758928671908597,0.99887272324408,0.619035398375634,0.700949377968803,0.543851006689072,0.940878223935387,0.760700513492969,0.64679541812469,0.643914134675173,0.964833062548179,0.628174085239694,0.670748304419032,0.799729985126486,0.568965755866221,0.769937498622523,0.616355161735888,0.813403531251273,0.631843073166482,0.723115917945461,0.775193570371089,0.674317812425832,0.643913681495938,0.872783105063107,0.946860891455806,0.836670460721629,0.742578559315687,0.859854749839852,0.604618030045017,0.757985462245715,0.92471086911354,0.724731875597434,0.734070278201381,0.811332588019941,0.687124654028736,0.710617249429989,0.772328579330026,0.719433264038629,0.978903527768336,0.848539462733315,0.761473723132063,0.693918803367996,0.75307724005502,0.537177501712591,0.773044353713439,0.588004261053826,0.70304195623973,0.206321063460303,0.754403307145994,0.758928348049716,0.69794465710282,0.295756312818663,0,0.756163995419866,0.711680279546547,0.750500927694744,0.70636136296454,0.674082407995566,0.286196919404065,0.260162835760444,0.766873865050286,0.682247178538412,0.810409384810585,0.723346212096662,0.769314991830086,0.798446401134327,0.708472050184694,0.704681901393503,0.596422536271968,0.60078737612096,0.736865558229055,0.381916507595249,0.736877821562784,0.427367260583638,0.731388321088704,0.769038886421599,0.988660955208453,0.883934130880625,0.766643490459096,0.37492267946778,0.797160464686838,0.961626592755409,0.745546282874045,0.584718797997777,0.821026329226238,0.73730078448114,0.769409560425928,0.642039880152481,0.608682073001335,0.691170755447455,0.594821046592555,0.717345358934642,0.725377983877674,0.710124325959525,0.80244673095901,0.816597795278789,0.66545514906601
"SGP033354",0.74081557683941,0.697412869724169,0.725322834259552,0.759921475699549,0.799685434096507,0.756707046025126,0.996408472838648,0.791983508599486,0.785624977617495,0.704401854973061,0.97491461272402,0.833849416323707,0.697421262712044,0.655659648558143,0.987336285566026,0.887301927067136,0.827974461807825,0.766563219085872,0.813859878956849,0.727346179802093,0.699425819062267,0.785462924649313,0.70842772476762,0.764369777500091,0.753195192376081,0.625256531780524,0.77783797130384,0.815424111203914,0.9837663632806,0.874374572760879,0.762624710039749,0.804052734273065,0.775387250531293,0.784942200675777,0.996554132465947,0.738675269523416,0.825646090083688,0.794143504048806,0.765617953833972,0.772788017438073,0.728937771545291,0.813824268758358,0.990712945064763,0.843648508156738,0.80385080485862,0.781041399128195,0.745603145010985,0.791037663972301,0.763311654925425,0.705450439207948,0.73454421462284,0.777163693166617,0.733534949357209,0.749865442543384,0.768969138763796,0.731096401598141,0.756163995419866,0,0.292123595748937,0.380613327589133,0.752283127800169,0.731197083517598,0.798546655148371,0.739767392662813,0.298941772312857,0.763036935312582,0.746462981479334,0.905295901711178,0.849628139918887,0.781501630849678,0.801443492485382,0.775388869558859,0.973062665205063,0.785365005926864,0.439621017160358,0.752795047706142,0.755409988943522,0.831364722747866,0.480914306677155,0.480030893875157,0.999366005747962,0.870246845582882,0.848731739812309,0.720595198622896,0.803245204306817,0.976935731651803,0.80880462556169,0.886738777917304,0.759416971611738,0.517787219645685,0.814704240535134,0.949966911350141,0.747129669637449,0.782935063758368,0.788027878758767,0.786448876417993,0.956095945959292,0.775041131914787,0.71268732824684,0.823968552687034,0.783942463331567
"SGP033355",0.706100931801588,0.580113745920376,0.692404054402887,0.714533914391422,0.794980589376158,0.761877414793156,0.998503716931809,0.659539708172996,0.69986362792883,0.602605749049455,0.979266291937648,0.805743996288757,0.643809095449334,0.575904558671852,0.98885382842043,0.835402914170955,0.791279314811474,0.753098461308732,0.736573594131776,0.724275538471336,0.592784327263732,0.773055836652372,0.703047384245617,0.718724384014353,0.738540289551364,0.650668411889962,0.731902767511597,0.82342113729818,0.988348450387889,0.853026158078912,0.720530146028424,0.800457806753377,0.653152027110523,0.725147040868701,0.997267327359433,0.69295905946889,0.803201338705063,0.77195364207693,0.692837172554341,0.693338658217957,0.68497734575324,0.774440313821646,0.991224115217943,0.836449036664595,0.77766988454616,0.69717246767798,0.718714768648368,0.740113789331338,0.722707332924422,0.673798064438679,0.701633350516094,0.743994520594547,0.688009014542296,0.710802444263253,0.66825898684419,0.742229809701924,0.711680279546547,0.292123595748937,0,0.1995635072088,0.694597064213922,0.666270184103882,0.76639225763417,0.728901434268182,0.259906675298479,0.713000245531151,0.715502478346143,0.854086254243528,0.793369678551647,0.74953504324535,0.756633877757846,0.745586182893627,0.968289337451432,0.720757736853728,0.439741521807676,0.74710578053368,0.723733476491832,0.797036119616282,0.427922451902726,0.402505847888848,0.999696809508644,0.851960150306159,0.787596178364107,0.717317483462647,0.785073853838794,0.980895430625318,0.769269185210006,0.890181738644121,0.76844922058468,0.419659192938637,0.769545366974391,0.9466863404818,0.69926270541779,0.733940029812618,0.721870042388991,0.751170671403542,0.944823309355934,0.739320496439448,0.695917857612541,0.819571813277924,0.741492936439662
"SGP033356",0.723875328237776,0.633330934640073,0.720848093963157,0.75241979992102,0.82901368273218,0.791756136164093,0.99688667308451,0.702942666988006,0.71407160992338,0.638614562078204,0.973808483301783,0.803244409703197,0.689336550438002,0.632692443668264,0.986318106281275,0.839954590508781,0.83161644880456,0.787832450912234,0.759238519244119,0.752328414359796,0.646768046029642,0.808975032474358,0.722122491391763,0.74181518538437,0.771465192517946,0.69496741295341,0.755592272691858,0.852141870937485,0.979730199747459,0.842440447229098,0.733466202442066,0.837981434854201,0.691467381759336,0.740839536698662,0.99492442091486,0.735867312127732,0.864105238260245,0.808705943636306,0.691792057653474,0.692419619747362,0.717845540212427,0.806019751986688,0.988404958630233,0.874359516732796,0.845795566152522,0.69646829362779,0.802158886419322,0.76634768824883,0.748267045100971,0.725445542450556,0.705836698166719,0.771595006352028,0.726467381203015,0.720765510223629,0.69674429255766,0.777630562563426,0.750500927694744,0.380613327589133,0.1995635072088,0,0.704220500632359,0.686554307413452,0.789142649244529,0.754930451874622,0.272176435219695,0.729011991841478,0.739123152059289,0.851695539395821,0.7835437679385,0.781257336211247,0.750737312871787,0.756505908713906,0.968348948417054,0.733279978055509,0.372238840698248,0.775303698912003,0.721518411718244,0.805594704739662,0.450402234958147,0.374477977671505,0.99927106601951,0.890722092765732,0.787994295249366,0.746435641617197,0.784276614486445,0.96382505757546,0.771569852456983,0.898432840878838,0.79689813029366,0.424048116972304,0.773703059127464,0.946063913265596,0.744354786254187,0.738583561484666,0.746547810200965,0.758609317368205,0.949465425121896,0.745660610191676,0.711736823143302,0.834436008486412,0.75038405633048
"SGP033357",0.724229656272631,0.640619603547208,0.710564789592986,0.64216593360143,0.817101709792442,0.76625486020534,0.998414778206231,0.721738955083117,0.750331342928186,0.678840571088349,0.981281738500302,0.799398253355318,0.643594466408743,0.60747914082635,0.995333057741789,0.759149389205727,0.762468886298432,0.785328039204995,0.677452618971465,0.773700039754431,0.621012875474999,0.80367547924676,0.72066623000795,0.69828078148377,0.766323455351596,0.667234383191837,0.644751376623739,0.835190169562026,0.990512624747468,0.842848512442386,0.71961379332868,0.828293792650916,0.732407678134313,0.686242976160869,0.992285961921719,0.70607106202604,0.825214503205858,0.756805561512653,0.312140719600682,0.275317831128015,0.694204712786985,0.701735144793777,0.995283919918916,0.850173727043413,0.804761823692809,0.315454509348462,0.787659248260679,0.669506151899936,0.748040761895822,0.582253135258256,0.297394631367786,0.688499930125153,0.727028189245415,0.271911319013463,0.740099317270426,0.695074156512144,0.70636136296454,0.752283127800169,0.694597064213922,0.704220500632359,0,0.564749019306891,0.724188163936802,0.690668465968843,0.692517027813053,0.588815739452919,0.686465575728498,0.787735784639433,0.742206717738759,0.704440964036196,0.658732941640795,0.643289693568141,0.855509877485454,0.613397493332417,0.678964365973749,0.678213664816277,0.3035063655026,0.668179336816352,0.693535830898595,0.752785103987443,0.998981344767866,0.850604688365538,0.749830516334576,0.672293122461866,0.778760148182096,0.992281119734688,0.723206289572915,0.764945332734441,0.730769388352637,0.630478840105406,0.748400122866649,0.844648314364707,0.624854311934309,0.628907643150589,0.639979091198685,0.628808987414196,0.82486688608622,0.642973428884173,0.668076669904404,0.791040650706371,0.630831600636436
"SGP033358",0.778209153840272,0.585634268336521,0.778903356521903,0.574521991916253,0.831350201250598,0.747448688222209,0.997816465087893,0.730075084801046,0.6687319939697,0.670352409579919,0.985127120730112,0.818708633814439,0.694029750384482,0.540619635244927,0.987815974364007,0.754816014804328,0.77899715685617,0.823212307331144,0.668096830699217,0.809923635213826,0.600280627336831,0.832293063197724,0.751218047600793,0.740527781718069,0.789047612625058,0.67543702364553,0.652694483059437,0.826468480267266,0.993921733590271,0.858302743829524,0.798160382110414,0.84358147180743,0.746613624588973,0.773618100651544,0.996055943155127,0.777408470988244,0.866042154164489,0.804226526402669,0.629962659027983,0.657261053389831,0.794753203118093,0.68588284831233,0.983996090361132,0.852259636963728,0.783981344989866,0.637725054933359,0.751280847848587,0.65275112397393,0.754145341636858,0.499665485512686,0.628014530927924,0.622664194611762,0.732848288767769,0.609031068197182,0.641547917733277,0.64473557809492,0.674082407995566,0.731197083517598,0.666270184103882,0.686554307413452,0.564749019306891,0,0.669558549958073,0.66651369073797,0.652471743523433,0.560198728354382,0.751985959813122,0.555637786700775,0.708003505866889,0.705886355893046,0.684460264126428,0.617180148929711,0.80256108179537,0.549966707541395,0.646310559052286,0.634613090780752,0.600797321121815,0.564119093646017,0.594859781057193,0.706471890556097,0.995464651859536,0.87902428320269,0.706212710952776,0.59814149347256,0.742498435851456,0.98278720310868,0.668453588711052,0.689210677499782,0.742726831971116,0.548367335368129,0.710029598914686,0.771538330404658,0.552988900228713,0.653214144466337,0.576927746152748,0.604067684467762,0.730776345985297,0.622629924658356,0.711696945584297,0.772393141614844,0.561321235263496
"SGP033359",0.765179207201572,0.579560537928199,0.751216285736967,0.491768484862816,0.874478364217807,0.768213001523092,0.998637649147127,0.618927711057573,0.685600684884966,0.597112683484103,0.918188892785613,0.716662121733773,0.697722616697203,0.596751317763101,0.966139760937979,0.641920644598934,0.707881603415158,0.838184314028416,0.578912471393868,0.80183761021933,0.571063793905714,0.839385557549358,0.669783787739791,0.736388854818042,0.811899502492649,0.684849888392655,0.674582067205443,0.87274731520591,0.926279418583154,0.768681168840905,0.689271424993317,0.872338674949081,0.635750691360135,0.724737295342763,0.902528390734735,0.733243930864342,0.799577546344946,0.849049018071366,0.671037690272249,0.723409184114876,0.784320523106368,0.716940168067733,0.951113372843095,0.878218717354645,0.727323618114353,0.717943618959289,0.741591257985427,0.544136061041673,0.771435255499203,0.605590171992782,0.734132989787439,0.275307425366048,0.780209231775734,0.774074314959302,0.637005822365938,0.352619463376156,0.286196919404065,0.798546655148371,0.76639225763417,0.789142649244529,0.724188163936802,0.669558549958073,0,0.371893589814675,0.814236161487444,0.675087239834576,0.827924584671281,0.705719433142847,0.694310519016815,0.796943429814551,0.72153594610914,0.705962452556281,0.65842589330237,0.57637668852505,0.768395227504106,0.437887472456183,0.750212598210941,0.35798793655836,0.731716664540778,0.790030508547247,0.986074304886602,0.899793686204343,0.749277704785603,0.363927278514977,0.813250304365016,0.921166546787846,0.723829416049516,0.674917268752497,0.833509661250704,0.755780662060417,0.745915461487366,0.705182948812038,0.608533180934647,0.700587760599114,0.531887939319976,0.716044907008853,0.706665602162159,0.71212502177162,0.819856446647498,0.814551970944763,0.603476166402084
"SGP033360",0.696856019605706,0.634893125229477,0.781676295859595,0.558620276135572,0.825671192314698,0.738057086077803,0.99863667180518,0.667533351114961,0.670809443616551,0.602323032034827,0.954824246328134,0.785415592318519,0.643212141037868,0.614397336761591,0.975932395180315,0.618913319914547,0.658504551500758,0.790581876428891,0.624251382796478,0.753671550882376,0.59009008844402,0.811714131127464,0.613414200095504,0.700953605547184,0.757029279195653,0.628612480556955,0.651720677444256,0.857132816698627,0.968830706426484,0.86730744879631,0.763885208946309,0.843617705557399,0.709467868131913,0.779578692580945,0.955063825630088,0.755173582113978,0.748114878103495,0.788446275972336,0.691496097648109,0.677213431558761,0.796469276820516,0.719899295456679,0.99186126369533,0.85176575503594,0.743557174844605,0.694294210499864,0.761638094055145,0.65278533011226,0.783373513924407,0.550185689643373,0.695582804539895,0.261538330960371,0.76121546307793,0.71153172268937,0.746325135292273,0.217803199178335,0.260162835760444,0.739767392662813,0.728901434268182,0.754930451874622,0.690668465968843,0.66651369073797,0.371893589814675,0,0.756700334077865,0.66780749325406,0.793873759894767,0.715939740015239,0.79414723678763,0.794725281080296,0.717267507888277,0.683230703407692,0.719146407638241,0.592729209332491,0.72234108123841,0.24630104364293,0.696655176557351,0.439935206284525,0.719346221044875,0.745979379875712,0.986306669013915,0.868140952457716,0.761698517577279,0.393616464699014,0.817327089170842,0.983127232484063,0.761334725953047,0.68922242641104,0.811764524783315,0.741758098118014,0.791140264516521,0.750793521214985,0.595664296476224,0.701496603819645,0.604187197698077,0.68376093031686,0.70840552959667,0.687952062398267,0.763975384574201,0.831094650780862,0.648557491443787
"SGP033361",0.765982877079949,0.638511095523924,0.761177351496444,0.771549045072239,0.839895237578185,0.803706941190914,0.998269670100804,0.746516923068299,0.71982114313674,0.692728446538912,0.97909349447256,0.797567271249509,0.721135095660054,0.615139107224045,0.987390792722222,0.849620477763984,0.851547878186651,0.802851385319945,0.802164981078093,0.781167388438686,0.652392019672569,0.821327660717418,0.774259078951178,0.752966822469965,0.790841821407561,0.714043753966472,0.764783765302088,0.841912851199902,0.986922217385456,0.852426964504163,0.794998073734767,0.841036702031926,0.735640440780415,0.78898291891688,0.996232667112501,0.770049182101544,0.874041269619934,0.806368092185717,0.728633056604439,0.72095458945086,0.733283311088227,0.808591297097498,0.99123683853532,0.877774859327446,0.83469836317216,0.737104064421185,0.783452904560163,0.791283550995552,0.771483009528995,0.694053559441609,0.704925499922264,0.795903602958886,0.740675405139971,0.695798033474526,0.726066968832042,0.782015747736651,0.766873865050286,0.298941772312857,0.259906675298479,0.272176435219695,0.692517027813053,0.652471743523433,0.814236161487444,0.756700334077865,0,0.729862950661873,0.739426464982305,0.84798940243226,0.791894955945937,0.771292223792033,0.738292695721199,0.757286652502984,0.956849433003848,0.737778887676705,0.359409546051958,0.757551830503538,0.703609850391406,0.799600523815852,0.3912336148423,0.363581468521587,0.998236795044305,0.89106338171292,0.779713183755849,0.765839566334324,0.773584704243769,0.971321749365241,0.734325127979628,0.880825613648217,0.766522706194548,0.335605637585915,0.736566364737012,0.936681041005287,0.748975062943098,0.739406962690454,0.747047160965641,0.750940727131309,0.939919559074318,0.746015842112199,0.698463106149888,0.81763266621699,0.736890236210367
"SGP039576",0.739720152995099,0.651500329016464,0.732746277640515,0.6557702677137,0.855794630623368,0.756728887620871,0.997536806097007,0.723739171892507,0.728504701538201,0.680375959859342,0.976457810967501,0.801505933611457,0.670040197155336,0.616591069263822,0.994583338696179,0.757125959226315,0.787188908038939,0.853509811551675,0.700103329995005,0.837733121307552,0.634597493623496,0.865621960481104,0.744432970257378,0.684764884022861,0.824195052501434,0.673653651998021,0.679617427146857,0.860293246875928,0.989996162033831,0.854191825423473,0.775080997334639,0.870584170196273,0.771406430212423,0.751910686499404,0.996497715289579,0.740431148563176,0.894816217625352,0.823894903599524,0.66810508185903,0.667854690331742,0.766440790776238,0.782556020834518,0.994770877822822,0.882413317883459,0.857484863184404,0.680048650571761,0.84642479958382,0.753837103298541,0.841765704205939,0.627704829758863,0.676635722339097,0.653068381963524,0.823978936365259,0.617885084450305,0.751657393643484,0.662417485626654,0.682247178538412,0.763036935312582,0.713000245531151,0.729011991841478,0.588815739452919,0.560198728354382,0.675087239834576,0.66780749325406,0.729862950661873,0,0.74139546525848,0.751751603235669,0.719757584077586,0.742435224095887,0.729628137496125,0.172886580138471,0.86811657541882,0.259965267189506,0.748854883958688,0.647317857051644,0.578386957595047,0.610334335787419,0.712787587618217,0.753313315105744,0.993219176531,0.890807560435366,0.732670213893668,0.620221058680273,0.78577858455818,0.987672119523194,0.722988114072463,0.798064109922067,0.756547174499783,0.666838226320942,0.770408601278713,0.866143740164521,0.281633561966704,0.668772579169561,0.302727772899171,0.17998369373009,0.841549375456891,0.201718249523657,0.732962976343416,0.780936700452806,0.262581145407848
"SGP039577",0.646668932377117,0.782048097558155,0.58073040423321,0.762498279735481,0.813710315958849,0.787212456506719,0.998250595271404,0.798064420980054,0.819211136873443,0.797339724248712,0.981134770189934,0.846397235733416,0.667980108124807,0.730037534319042,0.986408853750071,0.834034564686365,0.819258105868248,0.781884410654257,0.717132430552728,0.76944185592541,0.771086228596688,0.797361952628743,0.79641566537284,0.702740242704988,0.778116170305726,0.736963271535078,0.644949846176218,0.829062335351139,0.993048078142618,0.704734427215386,0.60294109926042,0.816194137021901,0.802787425572728,0.542447296914165,0.997834451731501,0.541288282762043,0.812502896344963,0.770488047195278,0.727374615871371,0.702438917420368,0.543856296750906,0.795770992295248,0.975842752838644,0.847327656136985,0.757181483038844,0.693371322552995,0.760189090817427,0.791145937979528,0.730602149499057,0.762063409902712,0.686444996143979,0.806354025070561,0.756848710700166,0.660203590154402,0.752734210486519,0.785066851426067,0.810409384810585,0.746462981479334,0.715502478346143,0.739123152059289,0.686465575728498,0.751985959813122,0.827924584671281,0.793873759894767,0.739426464982305,0.74139546525848,0,0.909789718765066,0.79286645270127,0.438980622847647,0.699179580031301,0.782873253611858,0.949417336590058,0.760726866538302,0.713693308791296,0.746410731803014,0.640875718986255,0.822035158789869,0.774822223609746,0.820927745282922,0.991696728591179,0.876063598143269,0.732013624674366,0.797610377299708,0.709085387222716,0.95360957782663,0.72227295882667,0.860571137666922,0.435328550627352,0.730054555109595,0.687723623743556,0.921435826675899,0.762939559791766,0.695464701562241,0.731675201991516,0.790751542493274,0.904303723430057,0.770815957408527,0.362221917956764,0.776073748836143,0.774262573348259
